,clothes_id,gender,height,weight,size,size_review,bright,color,thick
1861,300,여성, 160cm, 48kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1862,300,여성, 161cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1863,300,여성, 164cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1864,300,여성, 157cm, 44kg,FREE,커요,보통이에요,선명해요,얇아요
1865,300,여성, 160cm, 44kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1866,300,여성, 154cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1867,300,여성, 163cm, 51kg,FREE,작아요,보통이에요,선명해요,얇아요
1868,300,여성, 163cm, 51kg,FREE,작아요,밝아요,선명해요,얇아요
1869,300,여성, 160cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1870,300,여성, 165cm, 57kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1871,300,여성, 158cm, 46kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1872,300,여성, 166cm, 66kg,FREE,작아요,보통이에요,보통이에요,보통이에요
1873,300,여성, 157cm, 45kg,FREE,보통이에요,어두워요,보통이에요,얇아요
1874,300,여성, 157cm, 48kg,FREE,작아요,보통이에요,보통이에요,보통이에요
1875,300,여성, 158cm, 45kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1876,300,여성, 167cm, 55kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1877,300,여성, 170cm, 63kg,FREE,작아요,어두워요,보통이에요,얇아요
1878,300,여성, 158cm, 48kg,FREE,보통이에요,밝아요,보통이에요,보통이에요
1879,300,여성, 165cm, 57kg,FREE,보통이에요,보통이에요,선명해요,보통이에요
1880,300,여성, 164cm, 49kg,FREE,보통이에요,어두워요,선명해요,얇아요
1881,300,여성, 158cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1882,300,여성, 157cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1883,300,여성, 171cm, 50kg,FREE,보통이에요,어두워요,선명해요,보통이에요
1884,300,여성, 153cm, 43kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1885,300,여성, 162cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
